Current,Voltage,Power,Time
1.7950549450549458,32.556312697880834,58.44037010108612,1159
1.7990842490842485,32.53280633492208,58.52925945566657,1160
1.786996336996336,32.626831786757116,58.304028890730585,1161
1.7628205128205132,32.626831786757116,57.5152483420398,1162
1.8031135531135534,32.626831786757116,58.829882589857846,1163
1.7910256410256409,32.65033814971587,58.47759281429881,1164
1.8192307692307685,32.673844512674634,59.4412632865196,1165
1.8031135531135534,32.79137632746843,59.126575081305255,1166
1.8031135531135534,32.76786996450967,59.08419043966992,1167
1.7749084249084257,32.76786996450967,58.15996846631197,1168
1.786996336996336,32.81488269042718,58.640075166757846,1169
1.7950549450549458,32.885401779303464,59.0311030840574,1170
1.7708791208791208,32.861895416344694,58.1944444653181,1171
1.7829670329670333,32.81488269042718,58.50785402771221,1172
1.7749084249084257,32.90890814226222,58.4102983162387,1173
1.8152014652014659,32.95592086817973,59.82163584698341,1174
1.7587912087912083,33.049946320014776,58.12795503866334,1175
1.7789377289377284,33.049946320014776,58.79379644804092,1176
1.8232600732600734,33.02643995705601,60.215789335621366,1177
1.8152014652014659,33.00293359409725,59.90697341595201,1178
1.807142857142856,33.09695904593228,59.81093313300616,1179
1.8192307692307685,33.12046540889105,60.25376976309793,1180
1.7910256410256409,33.19098449776732,59.44590428638582,1181
1.7910256410256409,33.19098449776732,59.44590428638582,1182
1.8232600732600734,33.16747813480857,60.472938613922956,1183
1.8192307692307685,33.19098449776732,60.38206025939975,1184
1.8192307692307685,33.2615035866436,60.5103507557016,1185
1.7990842490842485,33.33202267551987,59.96711698564681,1186
1.7708791208791208,33.30851631256111,58.985356085376075,1187
1.7587912087912083,33.30851631256111,58.58272566841104,1188
1.811172161172161,33.402541764396155,60.497753756064746,1189
1.7950549450549458,33.402541764396155,59.959397771583674,1190
1.8152014652014659,33.37903540143739,60.589673967700755,1191
1.7749084249084257,33.449554490313666,59.36989607429119,1192
1.8313186813186833,33.449554490313666,61.25679401989866,1193
